id,class,order,family,genus,scientific_name,common_name,iucn_status,year,month,day,lat,long,x1_month_year,last_month_year,survey_duration,survey_frequency,road_id,road_length,road_lat_initial,road_long_initial,road_lat_final,road_long_final,reference_id
15311,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2005,January,7,-24.302342,-50.611435,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15312,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2005,February,20,-24.297474,-50.608263,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15313,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2005,April,18,-24.254497,-50.586427,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15314,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2005,April,28,-24.297475,-50.608257,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15315,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2005,June,27,-24.159112,-50.518874,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15316,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2005,July,18,-24.166292,-50.510815,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15317,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2005,August,19,-24.245291,-50.587602,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15318,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2005,September,2,-24.308737,-50.620179,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15319,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2005,October,31,-24.244668,-50.582547,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15320,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2006,March,3,-24.228001,-50.544982,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15321,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2006,April,8,-24.303981,-50.623537,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15322,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2006,June,12,-24.244668,-50.582547,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15323,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2006,August,14,-24.302342,-50.611435,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15324,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2006,November,14,-24.245291,-50.587602,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15325,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2007,February,16,-24.303345,-50.613701,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15326,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2007,March,14,-24.303584,-50.611517,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15327,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2007,March,15,-24.265233,-50.594994,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15328,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2007,March,20,-24.245291,-50.587602,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15329,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2002,May,24,-24.224625,-50.534748,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15330,Mammalia,Primates,Atelidae,Alouatta,Alouatta guariba,Brown Howler,LC,2003,September,25,-24.136401,-50.524842,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15331,Mammalia,Primates,Atelidae,Alouatta,Alouatta guariba,Brown Howler,LC,2007,January,22,-24.136401,-50.524842,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15332,Mammalia,Primates,Cebidae,Sapajus,Sapajus nigritus,Black-horned Capuchin,NT,2005,June,23,-24.309508,-50.615831,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15333,Mammalia,Rodentia,Caviidae,Cavia,Cavia aperea,Brazilian Guinea Pig,LC,2002,October,28,-24.297163,-50.610369,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15334,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,Capybara,LC,2002,March,11,-24.245291,-50.587602,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15335,Mammalia,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,Agouti,LC,2002,March,8,-24.266019,-50.595645,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15336,Mammalia,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,Agouti,LC,2004,April,16,-24.302342,-50.611435,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15337,Mammalia,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,Agouti,LC,2006,December,18,-24.296177,-50.607244,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15338,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,Azara's Agouti,DD,2002,January,8,-24.1906,-50.522877,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15339,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,Azara's Agouti,DD,2002,February,20,-24.303538,-50.611551,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15340,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,Azara's Agouti,DD,2003,June,9,-24.297535,-50.608607,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15341,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,Azara's Agouti,DD,2005,January,1,-24.240133,-50.564264,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15342,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,Azara's Agouti,DD,2005,January,8,-24.1906,-50.522877,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15343,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,Azara's Agouti,DD,2005,June,28,-24.280552,-50.594035,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15344,Mammalia,Rodentia,Erethizontidae,Coendou,Coendou spinosus,Paraguay Hairy Dwarf Porcupine,LC,2004,August,7,-24.251259,-50.58794,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15345,Aves,Caprimulgiformes,Caprimulgidae,Nyctidromus,Nyctidromus albicollis,Pauraque,LC,2015,April,22,-18.014383,-39.86183,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15346,Aves,Caprimulgiformes,Caprimulgidae,Nyctidromus,Nyctidromus albicollis,Pauraque,LC,2015,May,14,-16.491399,-39.575446,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15347,Aves,Caprimulgiformes,Caprimulgidae,Nyctidromus,Nyctidromus albicollis,Pauraque,LC,2015,May,18,-16.899621,-39.524474,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15348,Aves,Caprimulgiformes,Caprimulgidae,Nyctidromus,Nyctidromus albicollis,Pauraque,LC,2015,June,28,-17.08765,-39.570528,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15349,Aves,Caprimulgiformes,Caprimulgidae,Nyctidromus,Nyctidromus albicollis,Pauraque,LC,2015,June,28,-17.08765,-39.570528,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15350,Aves,Caprimulgiformes,Caprimulgidae,Nyctidromus,Nyctidromus albicollis,Pauraque,LC,2015,July,1,-16.831139,-39.480096,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15351,Aves,Caprimulgiformes,Caprimulgidae,Nyctidromus,Nyctidromus albicollis,Pauraque,LC,2015,July,1,-17.415672,-39.680072,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15352,Aves,Caprimulgiformes,Caprimulgidae,Nyctidromus,Nyctidromus albicollis,Pauraque,LC,2015,July,1,-17.847725,-39.800172,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15353,Aves,Caprimulgiformes,Caprimulgidae,Nyctidromus,Nyctidromus albicollis,Pauraque,LC,2015,July,3,-16.855446,-39.491713,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15354,Aves,Cathartiformes,Cathartidae,Cathartes,Cathartes burrovianus,Lesser Yellow-headed Vulture,LC,2015,May,14,-16.929081,-39.545028,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15355,Aves,Cathartiformes,Cathartidae,Cathartes,Cathartes burrovianus,Lesser Yellow-headed Vulture,LC,2015,May,14,-17.410002,-39.67814,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15356,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,21,-17.502393,-39.702172,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15357,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,21,-17.472899,-39.705157,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15358,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,21,-17.40435,-39.673713,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15359,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,21,-17.316142,-39.632052,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15360,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,21,-17.033932,-39.539749,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15361,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,21,-16.981488,-39.552581000000004,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15362,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,21,-16.981488,-39.552581000000004,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15363,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,21,-16.981488,-39.552581000000004,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15364,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,21,-16.88082,-39.513409,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15365,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,21,-16.763302,-39.470561,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15366,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,21,-16.719386,-39.451176,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15367,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,21,-16.586408,-39.554205,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15368,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,21,-16.566651,-39.563034,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15369,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,21,-17.648136,-39.7706,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15370,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,21,-17.576269,-39.735768,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15371,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,21,-17.55363,-39.723023,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15372,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,21,-17.51378,-39.705268,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15373,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,22,-16.534216,-39.566941,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15374,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,22,-16.587393,-39.554386,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15375,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,22,-16.713183,-39.451903,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15376,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,22,-16.720378,-39.452079,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15377,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,22,-16.881127,-39.513776,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15378,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,22,-17.034754,-39.539808,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15379,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,22,-17.040095,-39.546917,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15380,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,22,-17.295085,-39.633787,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15381,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,22,-17.576413,-39.735919,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15382,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,23,-17.901003,-39.822029,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15383,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,23,-17.901003,-39.822029,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15384,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,24,-17.472609,-39.705194,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15385,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,April,24,-17.472609,-39.705194,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15386,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,May,14,-16.894874,-39.52155,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15387,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,May,14,-17.617138,-39.762758,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15388,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,May,15,-17.637847,-39.769208,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15389,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,May,15,-17.637847,-39.769208,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15390,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,May,15,-16.584483,-39.554293,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15391,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,May,16,-16.533593,-39.566705,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15392,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,May,17,-16.616425,-39.541943,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15393,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,May,20,-17.473423,-39.705027,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15394,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,May,21,-17.900823,-39.822,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15395,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,June,23,-16.671483,-39.499493,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15396,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,June,23,-16.915839,-39.531139,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15397,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,June,23,-17.005396,-39.54941,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15398,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,June,23,-17.03977,-39.546963,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15399,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,June,23,-17.193745,-39.590879,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15400,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,June,23,-17.638506,-39.769418,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15401,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,June,23,-17.681329,-39.774069,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15402,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,June,23,-16.671483,-39.499493,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
15403,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,June,23,-16.915839,-39.531139,March_2015,September_2015,7,5.4,BR_101,216.9,-18.036555,-39.865367,-16.398442,-39.579714,Rosa_pers_comm
